stop_lat,stop_code,stop_lon,stop_id,stop_url,parent_station,stop_desc,stop_name,location_type,zone_id
40.114249,,-88.238869,LGN1ST:3,http://www.cumtd.com/maps-and-schedules/bus-stops/info/lgn1st,LGN1ST,,Logan & First (SW Corner),0,
40.10672333,,-88.24502,RNDLFWLM:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/rndlfwlm,RNDLFWLM,,Randolph & William (SE Corner),0,
40.136894,,-88.266561,ANTHYWSS,http://www.cumtd.com/maps-and-schedules/bus-stops/info/anthyvp,,,Anthony at Woodspring Suites,1,
40.1089122,,-88.2768752,JOHNMATS,http://www.cumtd.com/maps-and-schedules/bus-stops/info/johnmats,,,John and Mattis,1,
40.141552,,-88.276736,ANTDOBB:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/antdobb,ANTDOBB,,Anthony & Dobbins (SE Corner),0,
40.112835,,-88.21768667,SPFLDBSY:1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/spfldbsy,SPFLDBSY,,Springfield & Busey (NE Corner),0,
40.08375333,,-88.27135167,WDSRBKSR:1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/wdsrbksr,WDSRBKSR,,Windsor & Brookshire (NE Corner),0,
40.11551,,-88.22406833,GWNCLK:4,http://www.cumtd.com/maps-and-schedules/bus-stops/info/gwnclk,GWNCLK,,Goodwin & Clark (NW Corner),0,
40.11835833,,-88.26717167,CHCHRSL:1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/chchrsl,CHCHRSL,,Church & Russell (NE Corner),0,
40.120238,,-88.224237,BSLNGWN,,,,Beslin and Goodwin,1,
40.1322795,,-88.298287665,BNBLRGDMD,http://www.cumtd.com/maps-and-schedules/bus-stops/info/bnblrgdmd,,,Bonnie Blair and Gold Medal,1,
40.10394833,,-88.20967667,UHS:1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/uhs,UHS,,Urbana High School,0,
40.103885,,-88.209595,UHS:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/uhs,UHS,,Urbana High School,0,
40.148902,,-88.26922,INTFRBR:4,http://www.cumtd.com/maps-and-schedules/bus-stops/info/intfrbr,INTFRBR,,Interstate & Farber (NW Corner),0,
40.093707165,,-88.2722695,BDMRLSDED,http://www.cumtd.com/maps-and-schedules/bus-stops/info/bdmrlsded,,,Broadmoor and Lakeside Dr.,1,
40.10817833,,-88.22882833,PLAZA:4,http://www.cumtd.com/maps-and-schedules/bus-stops/info/plaza,PLAZA,,Transit Plaza (SE Platform),0,
40.10820167,,-88.22892333,PLAZA:3,http://www.cumtd.com/maps-and-schedules/bus-stops/info/plaza,PLAZA,,Transit Plaza (SW Platform),0,
40.10858167,,-88.22884167,PLAZA:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/plaza,PLAZA,,Transit Plaza (NE Platform),0,
40.10847,,-88.22895667,PLAZA:1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/plaza,PLAZA,,Transit Plaza (NW Platform),0,
40.1102823333,,-88.2434117783,GRNNEIL,http://www.cumtd.com/maps-and-schedules/bus-stops/info/grnneil,,,Green and Neil,1,
40.085245,,-88.314185,STLYCPRRDG:4,,STLYCPRRDG,,Staley & Copper Ridge (NW Corner),0,
40.141712,,-88.276975,ANTDOBB:4,http://www.cumtd.com/maps-and-schedules/bus-stops/info/antdobb,ANTDOBB,,Anthony & Dobbins (NW Corner),0,
40.08367667,,-88.27908167,WDSR:1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/wdsr,WDSR,,Windsor Rd. (South Side),0,
40.09474833,,-88.20489333,VINCO:4,http://www.cumtd.com/maps-and-schedules/bus-stops/info/vinco,VINCO,,Vine & Colorado (West Side),0,
40.1222025,,-88.253079165,VINHRIS,http://www.cumtd.com/maps-and-schedules/bus-stops/info/vinhris,,,Vine and Harris,1,
40.08149,,-88.29163333,CHHLLKVW:7,http://www.cumtd.com/maps-and-schedules/bus-stops/info/chhllkvw,CHHLLKVW,,Cherry Hills & Lakeview (SW Far Side),0,
40.1339135,,-88.190743,LBRTYCLMBA,,,,Liberty and Columbia,1,
40.08164,,-88.29153,CHHLLKVW:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/chhllkvw,CHHLLKVW,,Cherry Hills & Lakeview (SE Corner),0,
40.08177,,-88.291491,CHHLLKVW:1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/chhllkvw,CHHLLKVW,,Cherry Hills & Lakeview (NE Corner),0,
40.11585667,,-88.28176333,CFDSSI:1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/cfdssi,CFDSSI,,Social Security (West Side),0,
40.1041433795,,-88.2332808114,4THGRG,http://www.cumtd.com/maps-and-schedules/bus-stops/info/4thgrg,,,Fourth and Gregory,1,
40.108931665,,-88.26723167,JOHNRSL,http://www.cumtd.com/maps-and-schedules/bus-stops/info/johnrsl,,,John and Russell,1,
40.1173426587,,-88.2271193818,PKRMN,http://www.cumtd.com/maps-and-schedules/bus-stops/info/pkrmn,,,Park and Romine,1,
40.0987510681,,-88.3078842163,KBYCBLFLD:4,http://www.cumtd.com/maps-and-schedules/bus-stops/info/kbycblfld,KBYCBLFLD,,Kirby & Cobblefield (NW Corner),0,
40.099022,,-88.307804,KBYCBLFLD:5,http://www.cumtd.com/maps-and-schedules/bus-stops/info/kbycblfld,KBYCBLFLD,,Kirby & Cobblefield (NE Far Side),0,
40.098191,,-88.253501,KBYDWSN,http://www.cumtd.com/maps-and-schedules/bus-stops/info/kbydwsn,,,Kirby and Dawson,1,
40.09833,,-88.18866167,FLADAMS:1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/fladams,FLADAMS,,Florida & Adams (NE Corner),0,
40.09821667,,-88.18910667,FLADAMS:3,http://www.cumtd.com/maps-and-schedules/bus-stops/info/fladams,FLADAMS,,Florida & Adams (SW Corner),0,
40.0693515,,-88.250266335,WDFLDCTS,http://www.cumtd.com/maps-and-schedules/bus-stops/info/wdfldcts,,,Woodfield and Curtis Road,1,
40.1144775,,-88.2240125,GWNMN,http://www.cumtd.com/maps-and-schedules/bus-stops/info/gwnmn,,,Goodwin and Main,1,
40.0981018883,,-88.244727445,KBYNEIL,http://www.cumtd.com/maps-and-schedules/bus-stops/info/kbyneil,,,Kirby and Neil,1,
40.1008175915,,-88.2001549438,PAADRSN,http://www.cumtd.com/maps-and-schedules/bus-stops/info/paadrsn,,,Pennsylvania and Anderson,1,
40.1323514267,,-88.2435793333,NEILKNYN,http://www.cumtd.com/maps-and-schedules/bus-stops/info/neilknyn,,,Neil and Kenyon Road,1,
40.148767,,-88.274788,INTRSRCH:1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/intrsrch,INTRSRCH,,Interstate & Research (NE Corner),0,
40.10569833,,-88.20503333,VINWASH:4,http://www.cumtd.com/maps-and-schedules/bus-stops/info/vinwash,VINWASH,,Vine & Washington (NW Corner),0,
40.136215,,-88.26343,ANTHYRK:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/snthyrk,ANTHYRK,,Anthony at Rural King (North Side),0,
40.13619167,,-88.263765,ANTHYRK:3,http://www.cumtd.com/maps-and-schedules/bus-stops/info/snthyrk,ANTHYRK,,Anthony at Rural King (South Side),0,
40.14011833,,-88.26959,CMBLCRT:4,http://www.cumtd.com/maps-and-schedules/bus-stops/info/cmblcrt,CMBLCRT,,Campbell & Curt (West Side),0,
40.14393,,-88.27046333,CMBLQNWAY:3,http://www.cumtd.com/maps-and-schedules/bus-stops/info/cmblqnway,CMBLQNWAY,,Campbell & Queensway (SW Corner),0,
40.10378,,-88.20474,VINFRLN:1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/vinfrln,VINFRLN,,Vine & Fairlawn (NE Corner),0,
40.10373833,,-88.20432667,VINFRLN:6,http://www.cumtd.com/maps-and-schedules/bus-stops/info/vinfrln,VINFRLN,,Vine & Fairlawn (SE Far Side),0,
40.12174333,,-88.29841667,CLTNBLRV:3,http://www.cumtd.com/maps-and-schedules/bus-stops/info/cltnblrv,CLTNBLRV,,Clayton & Bellerieve (SW Corner),0,
40.14004,,-88.269545,CMBLCRT:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/cmblcrt,CMBLCRT,,Campbell & Curt (SE Corner),0,
40.14400833,,-88.27063667,CMBLQNWAY:8,http://www.cumtd.com/maps-and-schedules/bus-stops/info/cmblqnway,CMBLQNWAY,,Campbell & Queensway (NW Far Side),0,
40.10869333,,-88.17611333,DDSNIL:1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/ddsnil,DDSNIL,,Dodson & Illinois (NE Corner),0,
40.07550833,,-88.25136333,LNHSTEGRN:4,http://www.cumtd.com/maps-and-schedules/bus-stops/info/lnhstegrn,LNHSTEGRN,,Lyndhurst & Evergreen Circle (NW Corner),0,
40.10064667,,-88.22637,PAAG:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/paag,PAAG,,Ag. Engineering (North Side),0,
40.09852,,-88.20499833,FLVIN:4,http://www.cumtd.com/maps-and-schedules/bus-stops/info/flvin,FLVIN,,Florida & Vine (NW Corner),0,
40.1176872253,,-88.2979812622,DSCCLK,http://www.cumtd.com/maps-and-schedules/bus-stops/info/dscclk,,,D.S.C. on Clark,1,
40.1464505,,-88.262010665,BRDWLKMJR,http://www.cumtd.com/maps-and-schedules/bus-stops/info/brdwlkmjr,,,Boardwalk and Meijer Dr.,1,
40.0984,,-88.204322,FLVIN:1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/flvin,FLVIN,,Florida & Vine (NE Corner),0,
40.098235,,-88.20482,FLVIN:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/flvin,FLVIN,,Florida & Vine (SE Corner),0,
40.09829167,,-88.205065,FLVIN:3,http://www.cumtd.com/maps-and-schedules/bus-stops/info/flvin,FLVIN,,Florida & Vine (SW Corner),0,
40.141986,,-88.189672,ARPRTCNGHM:6,,ARPRTCNGHM,,Airport & Cunnigham (SE Far Side),0,
40.09796833,,-88.238825,KBY1ST:3,http://www.cumtd.com/maps-and-schedules/bus-stops/info/kby1st,KBY1ST,,Kirby & First (SW Corner),0,
40.09808833,,-88.23844167,KBY1ST:1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/kby1st,KBY1ST,,Kirby & First (NE Corner),0,
40.141982,,-88.191041,ARPRTCNGHM:3,,ARPRTCNGHM,,Airport & Cunningham (SW Corner),0,
40.148794,,-88.268961,INTFRBR:1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/intfrbr,INTFRBR,,Interstate & Farber (NE Corner),0,
40.131504,,-88.2007035,WILLOWBKR,,,,Willow and Baker,1,
40.12715167,,-88.24248167,BRADHKRY:3,http://www.cumtd.com/maps-and-schedules/bus-stops/info/bradhkry,BRADHKRY,,Bradley & Hickory (SW Corner),0,
40.12726833,,-88.24219,BRADHKRY:1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/bradhkry,BRADHKRY,,Bradley & Hickory (NE Corner),0,
40.11631167,,-88.26742,UNIRSL:3,http://www.cumtd.com/maps-and-schedules/bus-stops/info/unirsl,UNIRSL,,University & Russell (SW Corner),0,
40.132872835,,-88.296472165,BNBLRNNBTH,http://www.cumtd.com/maps-and-schedules/bus-stops/info/bnblrnnbth,,,Bonnie Blair and Nancy Beth,1,
40.127425,,-88.19489667,PKNSCROL:3,http://www.cumtd.com/maps-and-schedules/bus-stops/info/pknscrol,PKNSCROL,,Perkins & Carroll (SW Corner),0,
40.11835833,,-88.26717167,CHCHRSL,http://www.cumtd.com/maps-and-schedules/bus-stops/info/chchrsl,,,Church and Russell,1,
40.08475333,,-88.31767333,CPRRDGCPR:1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/cprrdgcpr,CPRRDGCPR,,Copper Ridge & Copper (North Side),0,
40.130881,,-88.262681,PLAMCNLY:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/plamcnly,PLAMCNLY,,Paula & McKinley (SE Corner),0,
40.13101833,,-88.2628936768,PLAMCNLY:3,http://www.cumtd.com/maps-and-schedules/bus-stops/info/plamcnly,PLAMCNLY,,Paula & McKinley (SW Corner),0,
40.13109,,-88.2627716064,PLAMCNLY:4,http://www.cumtd.com/maps-and-schedules/bus-stops/info/plamcnly,PLAMCNLY,,Paula & McKinley (NW Corner),0,
40.142083,,-88.173338,ARPRTCLFTN:3,,ARPRTCLFTN,,Airport & Clifton (SW Corner),0,
40.116445,,-88.21097333,UNICENT:3,http://www.cumtd.com/maps-and-schedules/bus-stops/info/unicent,UNICENT,,University & Central (SW Corner),0,
40.11656667,,-88.21073,UNICENT:1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/unicent,UNICENT,,University & Central (NE Corner),0,
40.127427,,-88.200455,CCRWLLW:1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/ccrwllw,CCRWLLW,,Country Club & Willow (NE Corner),0,
40.12735167,,-88.200895,CCRWLLW:3,http://www.cumtd.com/maps-and-schedules/bus-stops/info/ccrwllw,CCRWLLW,,Country Club & Willow (South Side),0,
40.120345,,-88.23214667,5THWASH:4,http://www.cumtd.com/maps-and-schedules/bus-stops/info/5thwash,5THWASH,,Fifth & Washington (NW Corner),0,
40.116310835,,-88.250172335,UNIELM,http://www.cumtd.com/maps-and-schedules/bus-stops/info/unielm,,,University and Elm,1,
40.12744,,-88.200628,CCRWLLW:4,http://www.cumtd.com/maps-and-schedules/bus-stops/info/ccrwllw,CCRWLLW,,Country Club & Willow (NW Corner),0,
40.11627833,,-88.20067667,UNISCMR:3,http://www.cumtd.com/maps-and-schedules/bus-stops/info/uniscmr,UNISCMR,,University & Sycamore (South Side),0,
40.11639333,,-88.20046333,UNISCMR:1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/uniscmr,UNISCMR,,University & Sycamore (NE Corner),0,
40.1219755,,-88.2043895,KERHGHLNDS,,,,Kerr and Highlands,1,
40.07342,,-88.20391333,SWNDYNKR,http://www.cumtd.com/maps-and-schedules/bus-stops/info/swndynkr,,,Sherwin and Yankee Ridge,1,
40.114934,,-88.311023,FLDSTNMETRI,,,,Fieldstone at Metritech,1,
40.0855,,-88.28148167,WNCHSMC:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/wnchsmc,WNCHSMC,,Winchester & Sumac (SE Corner),0,
40.124616,,-88.287005,CLTNHGN:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/cltnhgn,CLTNHGN,,Clayton & Higgins (East Side),0,
40.127106,,-88.2337833333,4THBRAD,http://www.cumtd.com/maps-and-schedules/bus-stops/info/4thbrad,,,Fourth and Bradley,1,
40.102486665,,-88.1815158325,CSQRKNCH,http://www.cumtd.com/maps-and-schedules/bus-stops/info/csqrknch,,,Country Squire and Kinch,1,
40.08566833,,-88.28157,WNCHSMC:4,http://www.cumtd.com/maps-and-schedules/bus-stops/info/wnchsmc,WNCHSMC,,Winchester & Sumac (NW Corner),0,
40.0825386047,,-88.2709579468,WINDATMWD:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/windatmwd,WINDATMWD,,Windward & Autumnwood (East Side),0,
40.151262,,-88.269255,FRBRCERL:4,,FRBRCERL,,Farber at CERL (NW Corner),0,
40.0826759338,,-88.2710113525,WINDATMWD:4,http://www.cumtd.com/maps-and-schedules/bus-stops/info/windatmwd,WINDATMWD,,Windward & Autumnwood (NW Corner),0,
40.11641,,-88.23691667,UNI2ND:4,http://www.cumtd.com/maps-and-schedules/bus-stops/info/uni2nd,UNI2ND,,University & Second (NW Corner),0,
40.116549,,-88.237023,UNI2ND:5,http://www.cumtd.com/maps-and-schedules/bus-stops/info/uni2nd,UNI2ND,,University & Second (NE Far Side),0,
40.11626,,-88.236705,UNI2ND:6,http://www.cumtd.com/maps-and-schedules/bus-stops/info/uni2nd,UNI2ND,,University & Second (SE Far Side),0,
40.11641167,,-88.23697667,UNI2ND:1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/uni2nd,UNI2ND,,University & Second (NE Corner),0,
40.1314627767,,-88.25625389,BLOMHD,http://www.cumtd.com/maps-and-schedules/bus-stops/info/blomhd,,,Bloomington at Home Depot,1,
40.13132917,,-88.243628335,NEILEGB,http://www.cumtd.com/maps-and-schedules/bus-stops/info/neilegb,,,Neil and Edgebrook,1,
40.098097,,-88.262784,KBYRDGRD,http://www.cumtd.com/maps-and-schedules/bus-stops/info/kbyrdgrd,,,Kirby and Ridge Rd.,1,
40.118865835,,-88.2036225,CNHMCLD,http://www.cumtd.com/maps-and-schedules/bus-stops/info/cnhmcld,,,Cunningham and Crystal Lake,1,
40.134436,,-88.193291,ANTHYDUSK:4,,ANTHYDUSK,,Anthony & Dusk (West Side),0,
40.123795,,-88.20770833,BDWYOKLN:4,http://www.cumtd.com/maps-and-schedules/bus-stops/info/bdwyokln,BDWYOKLN,,Broadway & Oakland (NW Corner),0,
40.123655,,-88.20764667,BDWYOKLN:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/bdwyokln,BDWYOKLN,,Broadway & Oakland (SE Corner),0,
40.134301,,-88.193149,ANTHYDUSK:2,,ANTHYDUSK,,Anthony & Dusk (SE Corner),0,
40.142532165,,-88.252804335,TCBMNRDS,http://www.cumtd.com/maps-and-schedules/bus-stops/info/tcbmnrds,,,Town Center and Menards,1,
40.09824,,-88.28002833,KBYRSWD:3,http://www.cumtd.com/maps-and-schedules/bus-stops/info/kbyrswd,KBYRSWD,,Kirby & Rosewood (South Side),0,
40.09836667,,-88.27974667,KBYRSWD:1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/kbyrswd,KBYRSWD,,Kirby & Rosewood (NE Corner),0,
40.0869147767,,-88.2094348867,RACEMHRY,http://www.cumtd.com/maps-and-schedules/bus-stops/info/racemhry,,,Race and McHenry,1,
40.108885,,-88.20893833,RACEIL:7,http://www.cumtd.com/maps-and-schedules/bus-stops/info/raceil,RACEIL,,Race & Illinois (SW Far Side),0,
40.131683,,-88.185917,CLMBABTSYRS:1,,CLMBABTSYRS,,Columbia & Betsy Ross (NE Corner),0,
40.13267833,,-88.17936167,BNFLDPRVW:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/bnfldprvw,BNFLDPRVW,,Brownfield & Prairieview (SE Corner),0,
40.122597,,-88.300699335,CRSTWDCLTN,http://www.cumtd.com/maps-and-schedules/bus-stops/info/crstwdcltn,,,Crestwood and Clayton,1,
40.07995,,-88.250645,LNHSTMAGN:4,http://www.cumtd.com/maps-and-schedules/bus-stops/info/lnhstmagn,LNHSTMAGN,,Lyndhurst & Magnolia (NW Corner),0,
40.1110684444,,-88.2770166667,MATSRBR,http://www.cumtd.com/maps-and-schedules/bus-stops/info/matsrbr,,,Mattis and Round Barn Rd.,1,
40.11583333,,-88.28163333,CFDSSI:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/cfdssi,CFDSSI,,Social Security (East Side),0,
40.0946704634,,-88.31421524,PNCRSTSTLY,http://www.cumtd.com/maps-and-schedules/bus-stops/info/pncrststly,,,Pinecrest and Staley,1,
40.11832167,,-88.26015667,CHCHWLS,http://www.cumtd.com/maps-and-schedules/bus-stops/info/chchwls,,,Church and Willis,1,
40.11632925,,-88.2305751675,UNI6TH,http://www.cumtd.com/maps-and-schedules/bus-stops/info/uni6th,,,University and Sixth,1,
40.12719167,,-88.30809,BLGRSSMRSG:4,http://www.cumtd.com/maps-and-schedules/bus-stops/info/blgrssmrsg,BLGRSSMRSG,,Bluegrass & Summersage (NW Corner),0,
40.08695833,,-88.20951833,RACEMHRY:4,http://www.cumtd.com/maps-and-schedules/bus-stops/info/racemhry,RACEMHRY,,Race & McHenry (West Side),0,
40.11943333,,-88.28166333,CFDRP:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/cfdrp,CFDRP,,Country Fair Dr. at R.P. Lumber (East),0,
40.117428,,-88.224331,GWNPK:8,http://www.cumtd.com/maps-and-schedules/bus-stops/info/gwnpk,GWNPK,,Goodwin & Park (NW Far Side),0,
40.136619165,,-88.174851665,BNFLDJHN,http://www.cumtd.com/maps-and-schedules/bus-stops/info/bnfldjhn,,,Brownfield and Johnson,1,
40.119687,,-88.281793,CFDRP:1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/cfdrp,CFDRP,,Country Fair Dr. at R.P. Lumber (West),0,
40.09809667,,-88.25988333,KBYARW:3,http://www.cumtd.com/maps-and-schedules/bus-stops/info/kbyarw,KBYARW,,Kirby & Arrow (SW Corner),0,
40.09046333,,-88.27189333,DVNSNPR,http://www.cumtd.com/maps-and-schedules/bus-stops/info/dvnsnpr,,,Devonshire and Sandpiper,1,
40.0868,,-88.20943833,RACEMHRY:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/racemhry,RACEMHRY,,Race & McHenry (SE Corner),0,
40.12511833,,-88.19472167,CACC:1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/cacc,CACC,,Carroll at CACC (NE Corner),0,
40.1162985567,,-88.2290551117,UNIWRT,http://www.cumtd.com/maps-and-schedules/bus-stops/info/uniwrt,,,University and Wright,1,
40.12720222,,-88.2453055567,RNDLFBRAD,http://www.cumtd.com/maps-and-schedules/bus-stops/info/rndlfbrad,,,Randolph and Bradley,1,
40.081701,,-88.291704,CHHLLKVW:3,http://www.cumtd.com/maps-and-schedules/bus-stops/info/chhllkvw,CHHLLKVW,,Cherry Hills & Lakeview (SW Corner),0,
40.12747667,,-88.27079167,BRADWMBG:4,http://www.cumtd.com/maps-and-schedules/bus-stops/info/bradwmbg,BRADWMBG,,Bradley & Williamsburg (NW Corner),0,
40.12729167,,-88.27087,BRADWMBG:3,http://www.cumtd.com/maps-and-schedules/bus-stops/info/bradwmbg,BRADWMBG,,Bradley & Williamsburg (South Side),0,
40.12740833,,-88.27057667,BRADWMBG:1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/bradwmbg,BRADWMBG,,Bradley & Williamsburg (NE Corner),0,
40.12020417,,-88.257895,PSPCTWASH,http://www.cumtd.com/maps-and-schedules/bus-stops/info/pspctwash,,,Prospect and Washington,1,
40.10224,,-88.281435,CRSNTSANG:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/crsntsang,CRSNTSANG,,Crescent & Sangamon (SE Corner),0,
40.13810333,,-88.238885,MKTMKTV:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/mktkntv,MKTMKTV,,Market & Marketview (SE Corner),0,
40.138355,,-88.23888,MKTMKTV:5,http://www.cumtd.com/maps-and-schedules/bus-stops/info/mktkntv,MKTMKTV,,Market & Marketview (NE Far Side),0,
40.13826833,,-88.23903667,MKTMKTV:4,http://www.cumtd.com/maps-and-schedules/bus-stops/info/mktkntv,MKTMKTV,,Market & Marketview (NW Corner),0,
40.109164,,-88.278839,JOHNFRANK:3,http://www.cumtd.com/maps-and-schedules/bus-stops/info/johnfrank,JOHNFRANK,,John & Frank (SW Corner),0,
40.084632,,-88.317931,CPRRDGCPR:3,http://www.cumtd.com/maps-and-schedules/bus-stops/info/cprrdgcpr,CPRRDGCPR,,Copper Ridge & Copper (SW Corner),0,
40.0778825958,,-88.1902411233,TRLSPHILO,http://www.cumtd.com/maps-and-schedules/bus-stops/info/trlsphilo,,,Trails and Philo,1,
40.116505835,,-88.210851665,UNICENT,http://www.cumtd.com/maps-and-schedules/bus-stops/info/unicent,,,University and Central,1,
40.10931875,,-88.2049408325,VINIL,http://www.cumtd.com/maps-and-schedules/bus-stops/info/vinil,,,Vine and Illinois,1,
40.1025277778,,-88.2217666667,PSL:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/psl,PSL,,Plant Sciences Lab (East Side),0,
40.127261835,,-88.207723335,BDWYCCR,http://www.cumtd.com/maps-and-schedules/bus-stops/info/bdwyccr,,,Broadway and Country Club,1,
40.1023027778,,-88.2218833333,PSL:1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/psl,PSL,,Plant Sciences Lab (West Side),0,
40.0806503296,,-88.2507324219,LNHSTPKLN,http://www.cumtd.com/maps-and-schedules/bus-stops/info/lnhstpkln,,,Lyndhurst and Park Lane,1,
40.106660835,,-88.208818335,RACENV,http://www.cumtd.com/maps-and-schedules/bus-stops/info/racenv,,,Race and Nevada,1,
40.122008,,-88.204327,KERHGHLNDS:1,,KERHGHLNDS,,Kerr & Highlands (NE Corner),0,
40.083561665,,-88.2516744336,WDSRBA,http://www.cumtd.com/maps-and-schedules/bus-stops/info/wdsrba,,,Windsor and Bel-Aire,1,
40.13051333,,-88.30035167,BNBLRVLR:1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/bnblrvlr,BNBLRVLR,,Bonnie Blair & Valerie (NE Corner),0,
40.09810667,,-88.249629165,KBYVYRD,http://www.cumtd.com/maps-and-schedules/bus-stops/info/kbyvyrd,,,Kirby and Valley Rd.,1,
40.10661,,-88.276725,MATSWLM:4,http://www.cumtd.com/maps-and-schedules/bus-stops/info/matswlm,MATSWLM,,Mattis & William (NW Corner),0,
40.113711,,-88.295526,SPFLDDNCN:9,http://www.cumtd.com/maps-and-schedules/bus-stops/info/spflddncn,SPFLDDNCN,,Springfield & Duncan (NW),0,
40.124744,,-88.312593,WLDFLRTRLWY,,,,Wildflower and Trailway,1,
40.11448,,-88.24687833,STEWHT,http://www.cumtd.com/maps-and-schedules/bus-stops/info/stewht,,,State and White,1,
40.11307833,,-88.295275,SPFLDDNCN:1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/spflddncn,SPFLDDNCN,,Springfield & Duncan (NE Corner),0,
40.127387,,-88.228144,BRADCRVR:1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/bradcrvr,BRADCRVR,,Bradley & Carver (NE Corner),0,
40.1129837,,-88.29577637,SPFLDDNCN:3,http://www.cumtd.com/maps-and-schedules/bus-stops/info/spflddncn,SPFLDDNCN,,Springfield & Duncan (SW Corner),0,
40.11257,,-88.295338,SPFLDDNCN:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/spflddncn,SPFLDDNCN,,Springfield & Duncan (SE Corner),0,
40.1283425,,-88.257981665,PSPCTDNSN,http://www.cumtd.com/maps-and-schedules/bus-stops/info/pspctdnsn,,,Prospect and Dennison,1,
40.1133460999,,-88.29549333,SPFLDDNCN:4,http://www.cumtd.com/maps-and-schedules/bus-stops/info/spflddncn,SPFLDDNCN,,Springfield & Duncan (NW Corner),0,
40.0910365257,,-88.3216870539,MLKNCRSGT,http://www.cumtd.com/maps-and-schedules/bus-stops/info/mlkncrsgt,,,Mullikin and Crossgate,1,
40.14269667,,-88.25959167,TCBMJR:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/tcbmjr,TCBMJR,,Town Center at Meijer (North Side),0,
40.130975,,-88.27293833,WMBGGH:3,http://www.cumtd.com/maps-and-schedules/bus-stops/info/wmbggh,WMBGGH,,Williamsburg & Garden Hills (SW Corner),0,
40.13106667,,-88.27276833,WMBGGH:1,http://www.cumtd.com/maps-and-schedules/bus-stops/info/wmbggh,WMBGGH,,Williamsburg & Garden Hills (NE Corner),0,
40.142697,,-88.260352,TCBMJR:8,http://www.cumtd.com/maps-and-schedules/bus-stops/info/tcbmjr,TCBMJR,,Town Center at Meijer (North Side),0,
40.13134,,-88.308779,BLGRSBLDRRDG:2,,BLGRSBLDRRDG,,Bluegrass & Boulder Ridge (SE Corner),0,
40.12544833,,-88.25801,PSPCTERKA:4,http://www.cumtd.com/maps-and-schedules/bus-stops/info/pspcterka,PSPCTERKA,,Prospect & Eureka (NW Corner),0,
40.12741333,,-88.2937698364,PMNABRAD:2,http://www.cumtd.com/maps-and-schedules/bus-stops/info/pmnabrad,PMNABRAD,,Pomona & Bradley (SE Corner),0,
40.087736,,-88.276307,MATSHRBR:2,,MATSHRBR,,Mattis & Harbor Point (SE Corner),0,
